,industry_code_wage,industry_title_wage,recovery_wage,peak_wage,growth_wage,growth_pcg_wage,recovery_empl,peak_empl,growth_empl,growth_pcg_empl
1305,238151,Residential glass and glazing contractors,2010.0,857.0,54.0,6.301050175029172,2007.25,3445.0,-360.0,-10.449927431059507
1306,238152,Nonresidential glass and glazing contractors,2010.0,1203.0,49.0,4.073150457190358,2009.25,2774.0,-7.0,-0.25234318673395817
1307,238161,Residential roofing contractors,2010.0,681.0,112.0,16.44640234948605,2007.25,15797.0,-527.0,-3.336076470215864
1308,238162,Nonresidential roofing contractors,2013.0,954.0,105.0,11.0062893081761,2007.25,5531.0,-58.0,-1.0486349665521606
1309,238171,Residential siding contractors,2010.0,671.0,102.0,15.201192250372578,2007.25,9344.0,-2529.0,-27.06549657534247
1310,238172,Nonresidential siding contractors,2010.0,982.0,150.0,15.274949083503056,2007.25,753.0,-161.0,-21.38114209827357
1311,238191,Other residential exterior contractors,2010.0,772.0,92.0,11.917098445595855,2007.25,3709.0,-716.0,-19.304394715556754
1312,238192,Other nonresidential exterior contractors,2007.25,0.0,0.0,,2014.5,3148.0,52.0,1.6518424396442184
1313,238211,Residential electrical contractors,2009.5,0.0,941.0,inf,2007.25,53760.0,-7547.0,-14.038318452380953
1314,238212,Nonresidential electrical contractors,2007.25,0.0,0.0,,2007.25,37419.0,-1777.0,-4.748924343248082
1315,238221,Residential plumbing and hvac contractors,2011.25,0.0,936.0,inf,2007.25,75487.0,-3317.0,-4.3941340893133916
1316,238222,Nonresidential plumbing and hvac contractors,2011.25,0.0,0.0,,2013.75,28353.0,139.0,0.49024794554368145
1317,238291,Other residential equipment contractors,2013.0,857.0,80.0,9.334889148191365,2009.25,1772.0,270.0,15.237020316027088
1318,238292,Other nonresidential equipment contractors,2009.25,0.0,0.0,,2007.25,8297.0,-103.0,-1.241412558756177
1319,238311,Residential drywall contractors,2014.0,734.0,67.0,9.128065395095367,2007.25,18259.0,-5059.0,-27.70688427624733
1320,238312,Nonresidential drywall contractors,2007.25,0.0,0.0,,2007.25,7772.0,-1159.0,-14.912506433350488
1321,238321,Residential painting contractors,2013.0,608.0,76.0,12.5,2007.25,36173.0,-7592.0,-20.988029745943106
1322,238322,Nonresidential painting contractors,2007.25,0.0,0.0,,2007.25,8330.0,-1077.0,-12.929171668667466
1323,238331,Residential flooring contractors,2014.0,775.0,60.0,7.741935483870968,2007.25,14605.0,-2385.0,-16.330023964395753
1324,238332,Nonresidential flooring contractors,2014.0,1080.0,109.0,10.092592592592593,2007.25,3218.0,-154.0,-4.785581106277191
1325,238341,Residential tile and terrazzo contractors,2014.0,720.0,69.0,9.583333333333334,2007.25,10883.0,-3135.0,-28.806395295414866
1326,238342,Nonresidential tile and terrazzo contractors,2015.0,1060.0,3.0,0.2830188679245283,2007.25,1725.0,-316.0,-18.318840579710145
1327,238351,Residential finish carpentry contractors,2007.25,0.0,0.0,,2007.25,33490.0,-9315.0,-27.81427291728874
1328,238352,Nonresidential finish carpentry contractors,2007.25,0.0,0.0,,2007.25,5286.0,-1000.0,-18.917896329928112
1329,238391,Other residential finishing contractors,2010.0,761.0,150.0,19.71090670170828,2007.25,4726.0,-202.0,-4.274227676682184
1330,238392,Other nonresidential finishing contractors,2013.0,976.0,88.0,9.01639344262295,2015.0,4372.0,7.0,0.16010978956999083
1331,238911,Residential site preparation contractors,2007.25,0.0,0.0,,2007.25,27432.0,-7482.0,-27.27471566054243
1332,238912,Nonresidential site preparation contractors,2007.25,0.0,0.0,,2007.25,18025.0,-2060.0,-11.428571428571429
1333,238991,All other residential trade contractors,2014.25,0.0,843.0,inf,2007.25,29277.0,-3113.0,-10.632920039621546
1334,238992,All other nonresidential trade contractors,2014.25,0.0,751.0,inf,2014.75,14075.0,192.0,1.3641207815275311
1335,311111,Dog and cat food manufacturing,2009.25,1192.0,24.0,2.013422818791946,2009.25,336.0,120.0,35.714285714285715
1336,311119,Other animal food manufacturing,2010.0,951.0,181.0,19.032597266035754,2007.25,1676.0,-42.0,-2.5059665871121717
1337,311211,Flour milling,2007.25,0.0,0.0,,2014.5,331.0,-3.0,-0.906344410876133
1338,311212,Rice milling,2011.0,884.0,163.0,18.438914027149323,2013.25,94.0,2.0,2.127659574468085
1339,311213,Malt manufacturing,2010.0,1504.0,466.0,30.984042553191486,2013.75,27.0,12.0,44.44444444444444
1340,311221,Wet corn milling,2010.75,1557.0,152.0,9.762363519588952,2007.25,71.0,-8.0,-11.267605633802818
1341,311222,Soybean processing,2007.25,1420.0,,,2007.25,148.0,,
1342,311223,Other oilseed processing,2009.75,929.0,,,2009.5,73.0,,
1343,311224,Soybean and other oilseed processing,2007.25,,,,2007.25,,,
1344,311225,Fats and oils refining and blending,2010.0,1050.0,207.0,19.714285714285715,2009.5,119.0,19.0,15.966386554621847
1345,311230,Breakfast cereal manufacturing,2013.0,1502.0,-113.0,-7.523302263648468,2014.25,91.0,10.0,10.989010989010989
1346,311311,Sugarcane mills,2010.25,1055.0,,,2007.25,36.0,,
1347,311312,Cane sugar refining,2011.0,1797.0,,,2010.5,28.0,,
1348,311313,Beet sugar manufacturing,2009.25,869.0,128.0,14.729574223245109,2007.25,42.0,-3.0,-7.142857142857142
1349,311314,Cane sugar manufacturing,2007.25,,,,2007.25,,,
1350,311320,Confectionery manufacturing from cacao beans,2010.0,1077.0,,,2009.25,141.0,,
1351,311330,Confectionery mfg. from purchased chocolate,2009.25,716.0,,,2007.25,1311.0,,
1352,311340,Nonchocolate confectionery manufacturing,2009.25,870.0,97.0,11.149425287356323,2011.75,502.0,52.0,10.358565737051793
1353,311351,Confectionery manufacturing from cacao beans,2007.25,,,,2007.25,,,
1354,311352,Confectionery mfg. from purchased chocolate,2007.25,,,,2007.25,,,
1355,311411,Frozen fruit and vegetable manufacturing,2010.0,745.0,122.0,16.375838926174495,2009.5,245.0,15.0,6.122448979591836
1356,311412,Frozen specialty food manufacturing,2010.0,781.0,95.0,12.163892445582587,2010.25,528.0,41.0,7.765151515151516
1357,311421,Fruit and vegetable canning,2007.25,0.0,0.0,,2012.0,902.0,94.0,10.42128603104213
1358,311422,Specialty canning,2010.0,1080.0,127.0,11.75925925925926,2007.25,85.0,-4.0,-4.705882352941177
1359,311423,Dried and dehydrated food manufacturing,2010.0,848.0,3.0,0.3537735849056604,2010.0,168.0,21.0,12.5
1360,311511,Fluid milk manufacturing,2009.25,1017.0,122.0,11.9960668633235,2012.25,541.0,40.0,7.393715341959335
1361,311512,Creamery butter manufacturing,2010.0,1034.0,-19.0,-1.83752417794971,2007.25,51.0,-8.0,-15.686274509803921
1362,311513,Cheese manufacturing,2009.25,871.0,152.0,17.451205510907002,2011.0,528.0,84.0,15.909090909090908
1363,311514,"Dry, condensed, and evaporated dairy products",2010.0,1256.0,240.0,19.10828025477707,2007.25,215.0,-2.0,-0.9302325581395349
1364,311520,Ice cream and frozen dessert manufacturing,2009.25,866.0,32.0,3.695150115473441,2009.25,466.0,91.0,19.527896995708154
1365,311611,"Animal, except poultry, slaughtering",2010.0,664.0,96.0,14.457831325301203,2007.25,1708.0,-129.0,-7.552693208430913
1366,311612,Meat processed from carcasses,2007.25,0.0,0.0,,2014.0,1517.0,-7.0,-0.4614370468029005
1367,311613,Rendering and meat byproduct processing,2010.0,992.0,79.0,7.963709677419355,2007.25,214.0,-12.0,-5.607476635514018
1368,311615,Poultry processing,2010.0,525.0,103.0,19.61904761904762,2009.75,702.0,2.0,0.2849002849002849
1369,311710,Seafood product preparation and packaging,2007.25,,,,2007.25,,,
1370,311711,Seafood canning,2010.0,877.0,,,2007.25,161.0,,
1371,311712,Fresh and frozen seafood processing,2007.25,0.0,,,2007.25,721.0,,
1372,311811,Retail bakeries,2007.25,370.0,-370.0,-100.0,2011.0,6917.0,581.0,8.399595200231316
1373,311812,Commercial bakeries,2007.25,0.0,0.0,,2009.5,2984.0,550.0,18.43163538873995
1374,311813,Frozen cakes and other pastries manufacturing,2010.0,714.0,107.0,14.985994397759104,2009.75,203.0,19.0,9.35960591133005
1375,311821,Cookie and cracker manufacturing,2010.0,812.0,110.0,13.546798029556651,2009.25,448.0,94.0,20.982142857142858
1376,311822,Mixes and dough made from purchased flour,2010.0,900.0,,,2009.25,261.0,,
1377,311823,Dry pasta manufacturing,2010.0,968.0,,,2007.25,220.0,,
1378,311824,Dry pasta and mixes from purchased flour,2007.25,,,,2007.25,,,
1379,311830,Tortilla manufacturing,2010.0,570.0,127.0,22.280701754385966,2010.5,451.0,9.0,1.9955654101995564
1380,311911,Roasted nuts and peanut butter manufacturing,2010.0,814.0,184.0,22.604422604422606,2010.5,206.0,30.0,14.563106796116504
1381,311919,Other snack food manufacturing,2009.25,925.0,44.0,4.756756756756757,2010.0,395.0,86.0,21.772151898734176
1382,311920,Coffee and tea manufacturing,2010.0,1027.0,77.0,7.497565725413827,2009.75,497.0,184.0,37.02213279678068
1383,311930,Flavoring syrup and concentrate manufacturing,2011.0,3310.0,38.0,1.148036253776435,2011.0,190.0,13.0,6.842105263157896
1384,311941,"Mayonnaise, dressing, and sauce manufacturing",2010.0,926.0,207.0,22.354211663066955,2012.0,304.0,32.0,10.526315789473683
1385,311942,Spice and extract manufacturing,2010.0,1223.0,123.0,10.057236304170074,2010.5,464.0,48.0,10.344827586206897
1386,311991,Perishable prepared food manufacturing,2010.0,584.0,125.0,21.404109589041095,2009.25,844.0,201.0,23.81516587677725
1387,311999,All other miscellaneous food manufacturing,2007.25,1118.0,-88.0,-7.8711985688729875,2010.75,697.0,205.0,29.411764705882355
1388,312111,Soft drink manufacturing,2010.0,960.0,45.0,4.6875,2010.5,728.0,115.0,15.796703296703296
1389,312112,Bottled water manufacturing,2010.0,881.0,79.0,8.967082860385926,2007.25,624.0,-104.0,-16.666666666666664
1390,312113,Ice manufacturing,2010.0,650.0,-650.0,-100.0,2007.25,587.0,-82.0,-13.969335604770016
1391,312120,Breweries,2007.25,3399.0,-2251.0,-66.22536040011768,2009.25,469.0,1325.0,282.51599147121533
1392,312130,Wineries,2007.25,863.0,-21.0,-2.4333719582850524,2009.25,2357.0,1295.0,54.94272380144252
1393,312140,Distilleries,2012.5,1552.0,-255.0,-16.43041237113402,2009.25,125.0,335.0,268.0
1394,312210,Tobacco stemming and redrying,2009.5,842.0,,,2007.25,23.0,,
1395,312221,Cigarette manufacturing,2007.25,0.0,,,2007.25,41.0,,
1396,312229,Other tobacco product manufacturing,2009.25,1384.0,,,2007.25,146.0,,
1397,312230,Tobacco manufacturing,2007.25,,,,2007.25,,,
1398,313110,"Fiber, yarn, and thread mills",2007.25,,,,2007.25,,,
1399,313111,Yarn spinning mills,2010.0,639.0,,,2007.25,308.0,,
1400,313112,Yarn texturizing and twisting mills,2010.0,654.0,,,2007.25,105.0,,
1401,313113,Thread mills,2010.0,660.0,,,2007.25,76.0,,
1402,313210,Broadwoven fabric mills,2007.25,0.0,0.0,,2007.25,615.0,-151.0,-24.552845528455283
1403,313220,Narrow fabric mills and schiffli machine emb.,2007.25,,,,2007.25,,,
1404,313221,Narrow fabric mills,2011.0,721.0,,,2007.25,259.0,,
1405,313222,Schiffli machine embroidery,2010.0,555.0,,,2007.25,106.0,,
1406,313230,Nonwoven fabric mills,2010.0,1006.0,114.0,11.332007952286283,2007.25,224.0,-4.0,-1.7857142857142856
1407,313240,Knit fabric mills,2007.25,,,,2007.25,,,
1408,313241,Weft knit fabric mills,2009.5,651.0,,,2007.25,126.0,,
1409,313249,Other knit fabric and lace mills,2010.0,725.0,,,2007.25,157.0,,
1410,313310,Textile and fabric finishing mills,2007.25,,,,2007.25,,,
1411,313311,Broadwoven fabric finishing mills,2010.0,786.0,,,2007.25,898.0,,
1412,313312,Other textile and fabric finishing mills,2010.0,739.0,,,2007.25,761.0,,
1413,313320,Fabric coating mills,2010.0,989.0,216.0,21.840242669362993,2007.25,252.0,-39.0,-15.476190476190476
1414,314110,Carpet and rug mills,2010.0,749.0,131.0,17.489986648865152,2007.25,442.0,-44.0,-9.95475113122172
1415,314120,Curtain and linen mills,2007.25,,,,2007.25,,,
1416,314121,Curtain and drapery mills,2010.0,658.0,,,2007.25,1612.0,,
1417,314129,Other household textile product mills,2010.0,676.0,,,2007.25,750.0,,
1418,314910,Textile bag and canvas mills,2007.25,,,,2007.25,,,
1419,314911,Textile bag mills,2010.0,590.0,,,2007.25,332.0,,
1420,314912,Canvas and related product mills,2009.25,0.0,,,2007.25,1696.0,,
1421,314991,"Rope, cordage, and twine mills",2010.0,753.0,,,2007.25,173.0,,
1422,314992,Tire cord and tire fabric mills,2010.0,862.0,,,2007.25,42.0,,
1423,314994,"Rope, cordage, twine, and tire fabric mills",2007.25,,,,2007.25,,,
1424,314999,All other miscellaneous textile product mills,2013.0,636.0,113.0,17.767295597484274,2007.25,3168.0,-262.0,-8.27020202020202
1425,315110,Hosiery and sock mills,2007.25,,,,2007.25,,,
1426,315111,Sheer hosiery mills,2010.0,1164.0,,,2007.25,86.0,,
1427,315119,Other hosiery and sock mills,2010.0,576.0,,,2007.25,204.0,,
1428,315190,Other apparel knitting mills,2007.25,,,,2007.25,,,
1429,315191,Outerwear knitting mills,2010.0,649.0,,,2007.25,231.0,,
1430,315192,Underwear and nightwear knitting mills,2007.25,724.0,,,2007.25,30.0,,
1431,315210,Cut and sew apparel contractors,2007.25,,,,2007.25,,,
1432,315211,Men's and boys' apparel contractors,2007.25,710.0,,,2007.25,670.0,,
1433,315212,"Women's, girls', infants' apparel contractors",2010.0,519.0,,,2007.25,4004.0,,
1434,315220,Men's and boys' cut and sew apparel mfg.,2007.25,,,,2007.25,,,
1435,315221,Men's and boys' underwear and nightwear mfg,2007.25,1571.0,,,2007.25,29.0,,
1436,315222,"Men's and boys' suit, coat, and overcoat mfg",2010.0,556.0,,,2007.25,440.0,,
1437,315223,"Men's and boys' shirt, except work shirt, mfg",2007.25,0.0,,,2007.25,232.0,,
1438,315224,"Men's and boys' pants, except work pants, mfg",2007.25,796.0,,,2007.25,70.0,,
1439,315225,Men's and boys' work clothing manufacturing,2010.0,699.0,,,2007.25,182.0,,
1440,315228,Other men's and boys' outerwear manufacturing,2010.0,633.0,,,2007.25,228.0,,
1441,315231,Women's and girls' lingerie and nightwear mfg,2007.25,1053.0,,,2007.25,142.0,,
1442,315232,Women's and girls' blouse and shirt mfg,2010.0,782.0,,,2007.25,162.0,,
1443,315233,Women's and girls' dress manufacturing,2010.0,1135.0,,,2007.25,577.0,,
1444,315234,"Women's and girls' suit, coat, and skirt mfg",2007.25,1610.0,,,2007.25,118.0,,
1445,315239,Other women's and girls' outerwear mfg,2007.25,1101.0,,,2007.25,703.0,,
1446,315240,Women's cut and sew apparel manufacturing,2007.25,,,,2007.25,,,
1447,315280,Other cut and sew apparel manufacturing,2007.25,,,,2007.25,,,
1448,315291,Infants' cut and sew apparel manufacturing,2007.25,964.0,,,2007.25,66.0,,
1449,315292,Fur and leather apparel manufacturing,2010.0,739.0,,,2010.5,151.0,,
1450,315299,All other cut and sew apparel manufacturing,2010.75,719.0,,,2007.25,519.0,,
1451,315990,Apparel accessories and other apparel mfg.,2007.25,,,,2007.25,,,
1452,315991,"Hat, cap, and millinery manufacturing",2010.0,636.0,,,2007.25,173.0,,
1453,315992,Glove and mitten manufacturing,2007.25,998.0,,,2007.25,88.0,,
1454,315993,Men's and boys' neckwear manufacturing,2010.0,1248.0,,,2007.25,46.0,,
1455,315999,All other accessory and apparel manufacturing,2010.0,922.0,,,2007.25,468.0,,
1456,316110,Leather and hide tanning and finishing,2010.0,882.0,244.0,27.66439909297052,2007.25,279.0,-12.0,-4.301075268817205
1457,316210,Footwear manufacturing,2007.25,,,,2007.25,,,
1458,316211,Rubber and plastics footwear manufacturing,2007.25,1015.0,,,2007.25,44.0,,
1459,316212,House slipper manufacturing,2007.25,3480.0,,,2007.25,4.0,,
1460,316213,Men's nonathletic footwear manufacturing,2011.0,685.0,,,2007.25,123.0,,
1461,316214,Women's nonathletic footwear manufacturing,2007.25,1023.0,,,2007.25,64.0,,
1462,316219,Other footwear manufacturing,2007.25,678.0,,,2007.25,85.0,,
1463,316991,Luggage manufacturing,2007.25,0.0,,,2007.25,200.0,,
1464,316992,Women's handbag and purse manufacturing,2007.25,2987.0,-731.0,-24.4727150987613,2012.5,119.0,1.0,0.8403361344537815
1465,316993,Other personal leather good manufacturing,2010.75,822.0,,,2007.25,134.0,,
1466,316998,Other leather good and allied product mfg.,2007.25,,,,2007.25,,,
1467,316999,All other leather and allied good mfg.,2007.25,729.0,,,2007.25,371.0,,
1468,321113,Sawmills,2010.0,699.0,60.0,8.583690987124463,2007.25,3839.0,-715.0,-18.624641833810887
1469,321114,Wood preservation,2010.0,816.0,117.0,14.338235294117647,2007.25,530.0,-87.0,-16.41509433962264
1470,321211,Hardwood veneer and plywood manufacturing,2010.0,700.0,136.0,19.428571428571427,2007.25,364.0,-52.0,-14.285714285714285
1471,321212,Softwood veneer and plywood manufacturing,2010.0,845.0,168.0,19.881656804733726,2007.25,203.0,-72.0,-35.467980295566505
1472,321213,Engineered wood member manufacturing,2010.0,796.0,88.0,11.055276381909549,2007.25,185.0,-32.0,-17.2972972972973
1473,321214,Truss manufacturing,2010.0,693.0,89.0,12.842712842712842,2007.25,1179.0,-404.0,-34.26632739609839
1474,321219,Reconstituted wood product manufacturing,2007.25,0.0,0.0,,2007.25,271.0,-59.0,-21.771217712177123
1475,321911,Wood window and door manufacturing,2010.0,774.0,102.0,13.178294573643413,2007.25,1500.0,-385.0,-25.666666666666664
1476,321912,"Cut stock, resawing lumber, and planing",2010.0,622.0,97.0,15.594855305466238,2007.25,692.0,-166.0,-23.98843930635838
1477,321918,"Other millwork, including flooring",2010.0,733.0,59.0,8.049113233287859,2007.25,2449.0,-618.0,-25.23478971008575
1478,321920,Wood container and pallet manufacturing,2007.25,582.0,-582.0,-100.0,2007.25,3203.0,-307.0,-9.584764283484233
1479,321991,"Manufactured home, mobile home, manufacturing",2010.0,689.0,60.0,8.708272859216255,2007.25,451.0,-126.0,-27.93791574279379
1480,321992,Prefabricated wood building manufacturing,2011.0,725.0,118.0,16.275862068965516,2007.25,897.0,-206.0,-22.965440356744704
1481,321999,All other miscellaneous wood product mfg.,2010.0,648.0,107.0,16.51234567901235,2011.25,1816.0,138.0,7.599118942731277
1482,322110,Pulp mills,2012.25,1671.0,-90.0,-5.385996409335727,2009.75,66.0,-1.0,-1.5151515151515151
1483,322121,"Paper, except newsprint, mills",2011.25,1492.0,-9.0,-0.6032171581769437,2007.25,507.0,-79.0,-15.581854043392504
1484,322122,Newsprint mills,2012.25,1585.0,93.0,5.867507886435331,2007.25,54.0,-14.0,-25.925925925925924
1485,322130,Paperboard mills,2010.0,1451.0,132.0,9.097174362508614,2007.25,295.0,-46.0,-15.593220338983052
1486,322211,Corrugated and solid fiber box manufacturing,2010.0,1005.0,200.0,19.900497512437813,2007.25,1890.0,-310.0,-16.402116402116402
1487,322212,Folding paperboard box manufacturing,2010.0,970.0,124.0,12.783505154639174,2007.25,434.0,-48.0,-11.059907834101383
1488,322213,Setup paperboard box manufacturing,2007.25,0.0,,,2007.25,107.0,,
1489,322214,"Fiber can, tube, and drum manufacturing",2011.0,1131.0,,,2007.25,256.0,,
1490,322215,Nonfolding sanitary food container mfg.,2010.0,834.0,,,2007.25,90.0,,
1491,322219,Other paperboard container manufacturing,2007.25,,,,2007.25,,,
1492,322220,Paper bag and coated and treated paper mfg.,2007.25,,,,2007.25,,,
1493,322221,Coated and laminated packaging paper mfg.,2009.75,1036.0,,,2007.25,246.0,,
1494,322222,Coated and laminated paper manufacturing,2010.0,1081.0,,,2007.25,718.0,,
1495,322223,Coated paper bag and pouch manufacturing,2010.0,892.0,,,2007.25,124.0,,
1496,322224,Uncoated paper and multiwall bag mfg.,2010.0,769.0,,,2007.25,124.0,,
1497,322225,Flexible packaging foil manufacturing,2011.0,951.0,,,2009.25,33.0,,
1498,322226,Surface-coated paperboard manufacturing,2010.0,839.0,,,2007.25,75.0,,
1499,322230,Stationery product manufacturing,2007.25,,,,2007.25,,,
1500,322231,Die-cut paper office supplies manufacturing,2010.0,868.0,,,2007.25,267.0,,
1501,322232,Envelope manufacturing,2010.0,885.0,,,2007.25,254.0,,
1502,322233,Stationery and related product manufacturing,2010.0,851.0,,,2009.25,137.0,,
1503,322291,Sanitary paper product manufacturing,2011.25,1299.0,62.0,4.772902232486528,2009.75,194.0,8.0,4.123711340206185
1504,322299,All other converted paper product mfg.,2010.0,875.0,200.0,22.857142857142858,2007.25,557.0,-38.0,-6.822262118491921
1505,323110,Commercial lithographic printing,2010.0,812.0,,,2007.25,10675.0,,
1506,323111,Commercial printing (exc. screen and books),2011.0,960.0,-139.0,-14.479166666666668,2011.25,356.0,21059.0,5915.449438202247
1507,323112,Commercial flexographic printing,2010.0,937.0,,,2007.25,1403.0,,
1508,323113,Commercial screen printing,2010.0,669.0,53.0,7.922272047832586,2012.25,5216.0,554.0,10.621165644171779
1509,323114,Quick printing,2009.75,0.0,,,2007.25,9283.0,,
1510,323115,Digital printing,2007.25,956.0,,,2009.25,2045.0,,
1511,323116,Manifold business forms printing,2007.25,997.0,,,2007.25,855.0,,
1512,323117,Books printing,2010.0,899.0,56.0,6.229143492769744,2007.25,577.0,-55.0,-9.532062391681109
1513,323118,Blankbook and looseleaf binder manufacturing,2010.0,811.0,,,2007.25,192.0,,
1514,323119,Other commercial printing,2010.0,888.0,,,2007.25,3278.0,,
1515,323120,Support activities for printing,2007.25,,,,2007.25,,,
1516,323121,Tradebinding and related work,2007.25,0.0,,,2007.25,941.0,,
1517,323122,Prepress services,2007.25,1200.0,,,2007.25,1594.0,,
1518,324110,Petroleum refineries,2011.25,2544.0,-2544.0,-100.0,2007.25,844.0,-128.0,-15.165876777251185
1519,324121,Asphalt paving mixture and block mfg.,2010.0,1346.0,73.0,5.423476968796434,2011.25,835.0,33.0,3.952095808383234
1520,324122,Asphalt shingle and coating materials mfg.,2009.25,1189.0,135.0,11.35407905803196,2011.0,273.0,4.0,1.465201465201465
1521,324191,Petroleum lubricating oil and grease mfg.,2010.0,1433.0,100.0,6.978367062107467,2007.25,395.0,-4.0,-1.0126582278481013
1522,324199,All other petroleum and coal products mfg.,2009.25,1369.0,113.0,8.254200146092037,2010.0,121.0,-5.0,-4.132231404958678
1523,325110,Petrochemical manufacturing,2011.25,2434.0,-315.0,-12.941659819227608,2009.75,177.0,-20.0,-11.299435028248588
1524,325120,Industrial gas manufacturing,2007.25,0.0,0.0,,2007.25,811.0,-74.0,-9.124537607891492
1525,325130,Synthetic dye and pigment manufacturing,2007.25,,,,2007.25,,,
1526,325131,Inorganic dye and pigment manufacturing,2010.0,1365.0,,,2007.25,170.0,,
1527,325132,Synthetic organic dye and pigment mfg.,2011.0,1456.0,,,2010.25,134.0,,
1528,325180,Other basic inorganic chemical manufacturing,2007.25,,,,2007.25,,,
1529,325181,Alkalies and chlorine manufacturing,2009.25,1824.0,,,2010.75,70.0,,
1530,325182,Carbon black manufacturing,2010.0,1466.0,,,2009.25,38.0,,
1531,325188,All other basic inorganic chemical mfg.,2007.25,1837.0,,,2007.25,673.0,,
1532,325191,Gum and wood chemical manufacturing,2009.75,946.0,,,2007.25,65.0,,
1533,325192,Cyclic crude and intermediate manufacturing,2009.25,2003.0,,,2007.25,37.0,,
1534,325193,Ethyl alcohol manufacturing,2014.25,1418.0,87.0,6.1354019746121295,2007.25,281.0,-46.0,-16.370106761565836
1535,325194,"Cyclic crude, and gum and wood chemical mfg.",2007.25,,,,2007.25,,,
1536,325199,All other basic organic chemical mfg.,2011.25,1729.0,145.0,8.38635049161365,2010.75,672.0,54.0,8.035714285714286
1537,325211,Plastics material and resin manufacturing,2011.25,1710.0,-43.0,-2.5146198830409356,2012.75,1058.0,77.0,7.277882797731569
1538,325212,Synthetic rubber manufacturing,2010.0,1288.0,303.0,23.524844720496894,2007.25,223.0,-24.0,-10.762331838565023
1539,325220,Artificial and synthetic fibers manufacturing,2007.25,,,,2007.25,,,
1540,325221,Cellulosic organic fiber manufacturing,2007.25,1725.0,,,2007.25,56.0,,
1541,325222,Noncellulosic organic fiber manufacturing,2010.0,1164.0,,,2007.25,199.0,,
1542,325311,Nitrogenous fertilizer manufacturing,2010.0,1693.0,240.0,14.176018901358537,2011.0,273.0,35.0,12.82051282051282
1543,325312,Phosphatic fertilizer manufacturing,2011.0,1518.0,188.0,12.384716732542818,2010.0,75.0,-5.0,-6.666666666666667
1544,325314,"Fertilizer, mixing only, manufacturing",2010.0,997.0,178.0,17.853560682046137,2009.75,520.0,34.0,6.538461538461539
1545,325320,Pesticide and other ag. chemical mfg.,2007.25,0.0,0.0,,2010.0,283.0,36.0,12.7208480565371
1546,325411,Medicinal and botanical manufacturing,2010.25,2233.0,36.0,1.6121809225257502,2010.0,399.0,111.0,27.819548872180448
1547,325412,Pharmaceutical preparation manufacturing,2007.25,0.0,0.0,,2009.25,1658.0,476.0,28.70928829915561
1548,325413,In-vitro diagnostic substance manufacturing,2012.75,2287.0,-353.0,-15.435067774376913,2010.0,318.0,-15.0,-4.716981132075472
1549,325414,Other biological product manufacturing,2009.25,1880.0,-34.0,-1.8085106382978722,2010.0,347.0,33.0,9.510086455331413
1550,325510,Paint and coating manufacturing,2010.0,1169.0,-1169.0,-100.0,2015.0,1359.0,32.0,2.35467255334805
1551,325520,Adhesive manufacturing,2011.0,1309.0,157.0,11.9938884644767,2013.25,628.0,14.0,2.229299363057325
1552,325611,Soap and other detergent manufacturing,2009.25,1259.0,27.0,2.144559173947578,2007.25,796.0,-25.0,-3.1407035175879394
1553,325612,Polish and other sanitation good mfg.,2011.0,1544.0,317.0,20.531088082901555,2009.25,832.0,-40.0,-4.807692307692308
1554,325613,Surface active agent manufacturing,2010.0,1392.0,207.0,14.870689655172415,2009.25,164.0,-30.0,-18.29268292682927
1555,325620,Toilet preparation manufacturing,2010.0,1109.0,81.0,7.303877366997296,2009.25,966.0,149.0,15.424430641821946
1556,325910,Printing ink manufacturing,2011.0,1251.0,63.0,5.0359712230215825,2007.25,613.0,-120.0,-19.575856443719413
1557,325920,Explosives manufacturing,2012.25,1291.0,135.0,10.4570100697134,2007.25,97.0,-10.0,-10.309278350515463
1558,325991,Custom compounding of purchased resins,2010.0,1027.0,140.0,13.631937682570594,2007.25,429.0,-2.0,-0.4662004662004662
1559,325992,Photographic film and chemical manufacturing,2010.5,1228.0,-7.0,-0.5700325732899023,2007.25,528.0,-170.0,-32.196969696969695
1560,325998,Other miscellaneous chemical product mfg.,2010.25,0.0,1476.0,inf,2014.75,1508.0,10.0,0.6631299734748011
1561,326111,Plastics bag and pouch manufacturing,2007.25,0.0,0.0,,2007.25,449.0,-9.0,-2.0044543429844097
1562,326112,Plastics packaging film and sheet mfg.,2010.0,971.0,202.0,20.803295571575696,2009.25,195.0,124.0,63.589743589743584
1563,326113,Nonpackaging plastics film and sheet mfg.,2010.0,971.0,220.0,22.657054582904223,2007.25,723.0,-99.0,-13.692946058091287
1564,326121,Unlaminated plastics profile shape mfg.,2010.0,947.0,153.0,16.156282998944032,2007.25,540.0,-46.0,-8.518518518518519
1565,326122,Plastics pipe and pipe fitting manufacturing,2010.0,923.0,114.0,12.351029252437703,2007.25,683.0,-106.0,-15.519765739385067
1566,326130,"Laminated plastics plate, sheet, and shapes",2010.0,884.0,260.0,29.411764705882355,2007.25,431.0,-27.0,-6.2645011600928076
1567,326140,Polystyrene foam product manufacturing,2010.0,792.0,109.0,13.762626262626263,2009.25,606.0,-35.0,-5.775577557755775
1568,326150,Urethane and other foam product manufacturing,2010.0,851.0,99.0,11.633372502937721,2009.25,788.0,49.0,6.218274111675127
