industry_code,2007.1,2007.2,2007.3,2007.4,2008.1,2008.2,2008.3,2008.4,2009.1,2009.2,2009.3,2009.4,2010.1,2010.2,2010.3,2010.4,2011.1,2011.2,2011.3,2011.4,2012.1,2012.2,2012.3,2012.4,2013.1,2013.2,2013.3,2013.4,2014.1,2014.2,2014.3,2014.4
311,1448408.0,1476910.0,1508736.0,1486817.0,1455758.0,1476362.0,1502096.0,1466895.0,1421614.0,1447671.0,1481718.0,1446379.0,1413774.0,1443303.0,1477366.0,1446003.0,1428926.0,1448274.0,1490757.0,1451744.0,1431770.0,1464359.0,1496258.0,1455910.0,1442694.0,1468308.0,1499599.0,1472808.0,1458528.0,1489392.0,1513544.0,1489126.0
312,189975.0,201102.0,203303.0,194889.0,192537.0,200640.0,200842.0,189461.0,182657.0,190975.0,192618.0,181056.0,177864.0,187274.0,188456.0,180447.0,176691.0,187543.0,190787.0,183888.0,183321.0,195317.0,198184.0,189786.0,190264.0,203083.0,207768.0,197268.0,198725.0,213133.0,220452.0,211430.0
313,175354.0,170929.0,166437.0,162234.0,158218.0,154748.0,150158.0,142326.0,127198.0,123175.0,121140.0,119719.0,118616.0,120398.0,120329.0,119272.0,120566.0,121002.0,118946.0,119019.0,118428.0,118177.0,117891.0,117786.0,116557.0,117631.0,116878.0,117015.0,116756.0,117261.0,116812.0,116396.0
314,159878.0,160799.0,158327.0,156887.0,151091.0,150171.0,145973.0,137930.0,127427.0,126713.0,124289.0,122918.0,117574.0,120757.0,119905.0,119195.0,117149.0,119440.0,117819.0,116997.0,115360.0,116901.0,114647.0,115086.0,113939.0,114916.0,113242.0,113840.0,112981.0,115071.0,115161.0,115804.0
315,218405.0,218417.0,211637.0,205878.0,202633.0,203060.0,198966.0,185632.0,173513.0,169460.0,163474.0,159780.0,157603.0,160915.0,157835.0,154011.0,151011.0,152970.0,151892.0,149561.0,149182.0,150061.0,148595.0,146599.0,143968.0,144168.0,144587.0,142750.0,141519.0,140785.0,138621.0,136335.0
316,34768.0,34406.0,33757.0,34092.0,33158.0,33459.0,32651.0,31686.0,29844.0,29251.0,28695.0,29161.0,27361.0,28140.0,28149.0,29303.0,28992.0,29337.0,29386.0,29853.0,29794.0,29696.0,29061.0,29894.0,29414.0,29620.0,29369.0,29866.0,28727.0,29007.0,28522.0,29359.0
321,515771.0,524496.0,514537.0,494017.0,469287.0,465750.0,447973.0,410094.0,364488.0,359718.0,353015.0,341799.0,331770.0,347172.0,343307.0,335818.0,332628.0,341011.0,339454.0,333425.0,331332.0,343040.0,344407.0,344385.0,343524.0,356665.0,360887.0,361455.0,360789.0,373446.0,375044.0,375147.0
322,458210.0,458348.0,452733.0,451085.0,446361.0,445599.0,438208.0,429355.0,411771.0,405222.0,400675.0,396837.0,392068.0,394704.0,393294.0,391917.0,387235.0,390225.0,385786.0,383874.0,379067.0,381486.0,378590.0,379426.0,377287.0,379091.0,375865.0,375503.0,371818.0,374135.0,370598.0,371138.0
323,625304.0,625494.0,618994.0,616531.0,603966.0,598071.0,585120.0,568779.0,537510.0,520864.0,508508.0,503471.0,486514.0,487078.0,484662.0,480900.0,472744.0,473094.0,468921.0,464908.0,460573.0,461718.0,457705.0,456845.0,452099.0,454112.0,451607.0,453533.0,451344.0,453507.0,450312.0,451913.0
324,111729.0,117676.0,117157.0,114516.0,113149.0,118678.0,118201.0,114923.0,112386.0,116294.0,116220.0,111855.0,109616.0,112976.0,111880.0,108366.0,108533.0,112431.0,112716.0,110706.0,109528.0,112973.0,113059.0,110742.0,108883.0,113661.0,114006.0,111310.0,107329.0,111878.0,111781.0,109716.0
